total,url,exchangeId,instrumentType,symbolTicker,symbolExchangeTicker,normalizedTicker,symbolEsignalTicker,instrumentName,micCode
6703,https://www.nyse.com/quote/XNYS:SKT,558,REIT,SKT,SKT,SKT,SKT,TANGER INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SKWD,564,COMMON_STOCK,SKWD,SKWD,SKWD,SKWD,SKYWARD SPECIALTY INS GROUP INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SKX,558,COMMON_STOCK,SKX,SKX,SKX,SKX,SKECHERS USA INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SKY,558,COMMON_STOCK,SKY,SKY,SKY,SKY,CHAMPION HOMES INC,XNYS
6703,https://www.nyse.com/quote/XNMS:SKYE,564,COMMON_STOCK,SKYE,SKYE,SKYE,SKYE,SKYE BIOSCIENCE INC,XNMS
6703,https://www.nyse.com/quote/XNYS:SKYH,558,COMMON_STOCK,SKYH,SKYH,SKYH,SKYH,SKY HARBOUR GROUP CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNCM:SKYQ,564,COMMON_STOCK,SKYQ,SKYQ,SKYQ,SKYQ,SKY QUARRY INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SKYT,564,COMMON_STOCK,SKYT,SKYT,SKYT,SKYT,SKYWATER TECHNOLOGY INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SKYW,564,COMMON_STOCK,SKYW,SKYW,SKYW,SKYW,SKYWEST INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SKYX,564,COMMON_STOCK,SKYX,SKYX,SKYX,SKYX,SKYX PLATFORMS CORP,XNCM
6703,https://www.nyse.com/quote/XNGS:SLAB,564,COMMON_STOCK,SLAB,SLAB,SLAB,SLAB,SILICON LABORATORIES,XNGS
6703,https://www.nyse.com/quote/XNYS:SLB,558,COMMON_STOCK,SLB,SLB,SLB,SLB,SCHLUMBERGER LIMITED,XNYS
6703,https://www.nyse.com/quote/XNGS:SLDB,564,COMMON_STOCK,SLDB,SLDB,SLDB,SLDB,SOLID BIOSCIENCES INC,XNGS
6703,https://www.nyse.com/quote/XNGS:SLDP,564,COMMON_STOCK,SLDP,SLDP,SLDP,SLDP,SOLID POWER INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SLE,564,COMMON_STOCK,SLE,SLE,SLE,SLE,SUPER LEAGUE ENTERPRISE INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SLF,558,COMMON_STOCK,SLF,SLF,SLF,SLF,SUN LIFE FINANCIAL INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SLG,558,REIT,SLG,SLG,SLG,SLG,SL GREEN RLTY CORP,XNYS
6703,https://www.nyse.com/quote/XNCM:SLGL,564,COMMON_STOCK,SLGL,SLGL,SLGL,SLGL,SOL GEL TECHNOLOGIES LTD,XNCM
6703,https://www.nyse.com/quote/XNYS:SLGN,558,COMMON_STOCK,SLGN,SLGN,SLGN,SLGN,SILGAN HOLDINGS INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SLGpI,558,PREFERRED_STOCK,SLG-I,SLGpI,SLGpI,SLG/PI,SL GREEN RLTY CORP 6.5% PREF SER I USD25,XNYS
6703,https://www.nyse.com/quote/XNGS:SLM,564,COMMON_STOCK,SLM,SLM,SLM,SLM,SLM CORP,XNGS
6703,https://www.nyse.com/quote/XNGS:SLMBP,564,PREFERRED_STOCK,SLMBP,SLMBP,SLMBP,SLMBP,SLM CORP PRF SERIES 'B' USD100,XNGS
6703,https://www.nyse.com/quote/XNMS:SLN,564,DEPOSITORY_RECEIPT,SLN,SLN,SLN,SLN,SILENCE THERAPEUTICS PLC SPON ADS EACH REP 3 ORD SHS,XNMS
6703,https://www.nyse.com/quote/XASE:SLND,545,COMMON_STOCK,SLND,SLND,SLND,SLND,SOUTHLAND HOLDINGS INC,XASE
6703,https://www.nyse.com/quote/XNCM:SLNG,564,COMMON_STOCK,SLNG,SLNG,SLNG,SLNG,STABILIS SOLUTIONS INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SLNH,564,COMMON_STOCK,SLNH,SLNH,SLNH,SLNH,SOLUNA HOLDINGS INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SLNHP,564,PREFERRED_STOCK,SLNHP,SLNHP,SLNHP,SLNHP,SOLUNA HOLDINGS INC 9% PERP PFD SHS SER A,XNCM
6703,https://www.nyse.com/quote/XNCM:SLNO,564,COMMON_STOCK,SLNO,SLNO,SLNO,SLNO,SOLENO THERAPEUTICS INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SLP,564,COMMON_STOCK,SLP,SLP,SLP,SLP,SIMULATIONS PLUS INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SLQT,558,COMMON_STOCK,SLQT,SLQT,SLQT,SLQT,SELECTQUOTE INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SLRC,564,COMMON_STOCK,SLRC,SLRC,SLRC,SLRC,SLR INVESTMENT CORP,XNGS
6703,https://www.nyse.com/quote/XNCM:SLRX,564,COMMON_STOCK,SLRX,SLRX,SLRX,SLRX,SALARIUS PHARMACEUTICALS INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SLS,564,COMMON_STOCK,SLS,SLS,SLS,SLS,SELLAS LIFE SCIENCES GROUP INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SLSN,564,COMMON_STOCK,SLSN,SLSN,SLSN,SLSN,SOLESENCE INC,XNCM
6703,https://www.nyse.com/quote/XASE:SLSR,545,COMMON_STOCK,SLSR,SLSR,SLSR,SLSR,SOLARIS RESOURCES INC,XASE
6703,https://www.nyse.com/quote/XNYS:SLVM,558,COMMON_STOCK,SLVM,SLVM,SLVM,SLVM,SYLVAMO CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNMS:SLVO,564,EXCHANGE_TRADED_NOTE,SLVO,SLVO,SLVO,SLVO,UBS AG ETRACS TRACKER ZERT 18/04/33,XNMS
6703,https://www.nyse.com/quote/XNMS:SLXN,564,COMMON_STOCK,SLXN,SLXN,SLXN,SLXN,SILEXION THERAPEUTICS CORP,XNMS
6703,https://www.nyse.com/quote/XNYS:SM,558,COMMON_STOCK,SM,SM,SM,SM,SM ENERGY COMPANY,XNYS
6703,https://www.nyse.com/quote/XNYS:SMA,558,COMMON_STOCK,SMA,SMA,SMA,SMA,SMARTSTOP SELF STORAGE REIT INC,XNYS
6703,https://www.nyse.com/quote/XNMS:SMBC,564,COMMON_STOCK,SMBC,SMBC,SMBC,SMBC,SOUTHERN MISSOURI BANCORP,XNMS
6703,https://www.nyse.com/quote/XNYS:SMBK,558,COMMON_STOCK,SMBK,SMBK,SMBK,SMBK,SMARTFINANCIAL INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SMC,558,LIMITED_PARTNERSHIP,SMC,SMC,SMC,SMC,SUMMIT MIDSTREAM CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNGS:SMCI,564,COMMON_STOCK,SMCI,SMCI,SMCI,SMCI,SUPER MICRO COMPUTER INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SMFG,558,DEPOSITORY_RECEIPT,SMFG,SMFG,SMFG,SMFG,SUMITOMO MITSUI FINANCIAL GROUP INC SPON ADS EACH REPR 0.6 ORD SHS,XNYS
6703,https://www.nyse.com/quote/XNYS:SMG,558,COMMON_STOCK,SMG,SMG,SMG,SMG,SCOTTS MIRACLE-GRO COMPANY,XNYS
6703,https://www.nyse.com/quote/ARCX:SMHB,545,EXCHANGE_TRADED_NOTE,SMHB,SMHB,SMHB,SMHB,UBS AG LONDON ETRACS MNTLY PAY 2X LVGD SML CP DIV SR B,ARCX
6703,https://www.nyse.com/quote/XNYS:SMHI,558,COMMON_STOCK,SMHI,SMHI,SMHI,SMHI,SEACOR MARINE HOLDINGS INC,XNYS
6703,https://www.nyse.com/quote/XNCM:SMID,564,COMMON_STOCK,SMID,SMID,SMID,SMID,SMITH-MIDLAND CORP,XNCM
6703,https://www.nyse.com/quote/XNCM:SMLR,564,COMMON_STOCK,SMLR,SMLR,SMLR,SMLR,SEMLER SCIENTIFIC INC,XNCM
6703,https://www.nyse.com/quote/XNMS:SMMT,564,COMMON_STOCK,SMMT,SMMT,SMMT,SMMT,SUMMIT THERAPEUTICS INC,XNMS
6703,https://www.nyse.com/quote/XNYS:SMP,558,COMMON_STOCK,SMP,SMP,SMP,SMP,STANDARD MOTOR PRODUCTS INC,XNYS
6703,https://www.nyse.com/quote/XNCM:SMPL,564,COMMON_STOCK,SMPL,SMPL,SMPL,SMPL,SIMPLY GOOD FOODS COMPANY,XNCM
6703,https://www.nyse.com/quote/XNYS:SMR,558,COMMON_STOCK,SMR,SMR,SMR,SMR,NUSCALE POWER CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNYS:SMRT,558,COMMON_STOCK,SMRT,SMRT,SMRT,SMRT,SMARTRENT INC,XNYS
6703,https://www.nyse.com/quote/XNCM:SMSI,564,COMMON_STOCK,SMSI,SMSI,SMSI,SMSI,SMITH MICRO SOFTWARE INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SMTC,564,COMMON_STOCK,SMTC,SMTC,SMTC,SMTC,SEMTECH CORP,XNGS
6703,https://www.nyse.com/quote/XNCM:SMTI,564,COMMON_STOCK,SMTI,SMTI,SMTI,SMTI,SANARA MEDTECH INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SMTK,564,COMMON_STOCK,SMTK,SMTK,SMTK,SMTK,SMARTKEM INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SMWB,558,COMMON_STOCK,SMWB,SMWB,SMWB,SMWB,SIMILARWEB LTD,XNYS
6703,https://www.nyse.com/quote/XNCM:SMX,564,COMMON_STOCK,SMX,SMX,SMX,SMX,SMX (SECURITY MATTERS) PLC,XNCM
6703,https://www.nyse.com/quote/XNCM:SMXT,564,COMMON_STOCK,SMXT,SMXT,SMXT,SMXT,SOLARMAX TECHNOLOGY INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SN,558,COMMON_STOCK,SN,SN,SN,SN,SHARKNINJA INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SNA,558,COMMON_STOCK,SNA,SNA,SNA,SNA,SNAP-ON INC,XNYS
6703,https://www.nyse.com/quote/XNCM:SNAL,564,COMMON_STOCK,SNAL,SNAL,SNAL,SNAL,SNAIL INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SNAP,558,COMMON_STOCK,SNAP,SNAP,SNAP,SNAP,SNAP INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SNBR,564,COMMON_STOCK,SNBR,SNBR,SNBR,SNBR,SLEEP NUMBER CORPORATION,XNGS
6703,https://www.nyse.com/quote/XNCM:SNCR,564,COMMON_STOCK,SNCR,SNCR,SNCR,SNCR,SYNCHRONOSS TECHNOLOGIES INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SNCY,564,COMMON_STOCK,SNCY,SNCY,SNCY,SNCY,SUN COUNTRY AIRLINES HOLDINGS INC,XNGS
6703,https://www.nyse.com/quote/XNGS:SND,564,COMMON_STOCK,SND,SND,SND,SND,SMART SAND INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SNDA,558,COMMON_STOCK,SNDA,SNDA,SNDA,SNDA,SONIDA SENIOR LIVING INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SNDK,564,COMMON_STOCK,SNDK,SNDK,SNDK,SNDK,SANDISK CORP,XNGS
6703,https://www.nyse.com/quote/XNCM:SNDL,564,COMMON_STOCK,SNDL,SNDL,SNDL,SNDL,SNDL INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SNDR,558,COMMON_STOCK,SNDR,SNDR,SNDR,SNDR,SCHNEIDER NATIONAL INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SNDX,564,COMMON_STOCK,SNDX,SNDX,SNDX,SNDX,SYNDAX PHARMACEUTICALS INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SNES,564,COMMON_STOCK,SNES,SNES,SNES,SNES,SENESTECH INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SNEX,564,COMMON_STOCK,SNEX,SNEX,SNEX,SNEX,STONEX GROUP INC,XNGS
6703,https://www.nyse.com/quote/XNMS:SNFCA,564,COMMON_STOCK,SNFCA,SNFCA,SNFCA,SNFCA,SECURITY NATIONAL FINANCIAL CORP,XNMS
6703,https://www.nyse.com/quote/XNCM:SNGX,564,COMMON_STOCK,SNGX,SNGX,SNGX,SNGX,SOLIGENIX INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SNN,558,DEPOSITORY_RECEIPT,SNN,SNN,SNN,SNN,SMITH & NEPHEW PLC ADR EACH REPR 2 ORD,XNYS
6703,https://www.nyse.com/quote/XNCM:SNOA,564,COMMON_STOCK,SNOA,SNOA,SNOA,SNOA,SONOMA PHARMACEUTICALS INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SNOW,558,COMMON_STOCK,SNOW,SNOW,SNOW,SNOW,SNOWFLAKE INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SNPS,564,COMMON_STOCK,SNPS,SNPS,SNPS,SNPS,SYNOPSYS INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SNPX,564,COMMON_STOCK,SNPX,SNPX,SNPX,SNPX,SYNAPTOGENIX INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SNRE,564,DEPOSITORY_RECEIPT,SNRE,SNRE,SNRE,SNRE,SUNRISE COMMUNICATIONS AG ADS EACH REPR 1 ORD CLASS A,XNGS
6703,https://www.nyse.com/quote/XNCM:SNSE,564,COMMON_STOCK,SNSE,SNSE,SNSE,SNSE,SENSEI BIOTHERAPEUTICS INC,XNCM
6703,https://www.nyse.com/quote/XNMS:SNT,564,COMMON_STOCK,SNT,SNT,SNT,SNT,SENSTAR TECHNOLOGIES CORPORATION,XNMS
6703,https://www.nyse.com/quote/XNCM:SNTG,564,COMMON_STOCK,SNTG,SNTG,SNTG,SNTG,SENTAGE HOLDINGS INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SNTI,564,COMMON_STOCK,SNTI,SNTI,SNTI,SNTI,SENTI BIOSCIENCES INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SNV,558,COMMON_STOCK,SNV,SNV,SNV,SNV,SYNOVUS FINANCIAL CORP,XNYS
6703,https://www.nyse.com/quote/XNYS:SNVpD,558,PREFERRED_STOCK,SNV-D,SNVpD,SNVpD,SNV/PD,SYNOVUS FINANCIAL CORP NON CUM PER PFD FXD TO FLTG SER D USD 25,XNYS
6703,https://www.nyse.com/quote/XNYS:SNVpE,558,PREFERRED_STOCK,SNV-E,SNVpE,SNVpE,SNV/PE,SYNOVUS FINANCIAL CORP 5.875% FXD FLTG NON CUM PER PFD STK SR E,XNYS
6703,https://www.nyse.com/quote/XNMS:SNWV,564,COMMON_STOCK,SNWV,SNWV,SNWV,SNWV,SANUWAVE HEALTH INC,XNMS
6703,https://www.nyse.com/quote/XNYS:SNX,558,COMMON_STOCK,SNX,SNX,SNX,SNX,TD SYNNEX CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNGS:SNY,564,DEPOSITORY_RECEIPT,SNY,SNY,SNY,SNY,SANOFI SPON ADR ECH REP 0.5 ORD SHS,XNGS
6703,https://www.nyse.com/quote/XNCM:SNYR,564,COMMON_STOCK,SNYR,SNYR,SNYR,SNYR,SYNERGY CHC CORP,XNCM
6703,https://www.nyse.com/quote/XNYS:SO,558,COMMON_STOCK,SO,SO,SO,SO,SOUTHERN CO.,XNYS
6703,https://www.nyse.com/quote/XASE:SOAR,545,COMMON_STOCK,SOAR,SOAR,SOAR,SOAR,VOLATO GROUP INC,XASE
6703,https://www.nyse.com/quote/XNYS:SOBO,558,COMMON_STOCK,SOBO,SOBO,SOBO,SOBO,SOUTH BOW CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNCM:SOBR,564,COMMON_STOCK,SOBR,SOBR,SOBR,SOBR,SOBR SAFE INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SOC,558,COMMON_STOCK,SOC,SOC,SOC,SOC,SABLE OFFSHORE CORP,XNYS
6703,https://www.nyse.com/quote/XNGS:SOFI,564,COMMON_STOCK,SOFI,SOFI,SOFI,SOFI,SOFI TECHNOLOGIES INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SOGP,564,DEPOSITORY_RECEIPT,SOGP,SOGP,SOGP,SOGP,SOUND GROUP INC SPON ADS EA REP 200 ORD SHS(POST SPLIT),XNCM
6703,https://www.nyse.com/quote/XNMS:SOHO,564,REIT,SOHO,SOHO,SOHO,SOHO,SOTHERLY HOTELS INC,XNMS
6703,https://www.nyse.com/quote/XNMS:SOHOB,564,PREFERRED_STOCK,SOHOB,SOHOB,SOHOB,SOHOB,SOTHERLY HOTELS INC 8% CUM RED PFD SER B,XNMS
6703,https://www.nyse.com/quote/XNMS:SOHON,564,PREFERRED_STOCK,SOHON,SOHON,SOHON,SOHON,SOTHERLY HOTELS INC 8.25% CUM RED PERP PREF STK SERIES D,XNMS
6703,https://www.nyse.com/quote/XNMS:SOHOO,564,PREFERRED_STOCK,SOHOO,SOHOO,SOHOO,SOHOO,SOTHERLY HOTELS INC 7.875% CUM RED PERPTUAL PFD SHS SER C,XNMS
6703,https://www.nyse.com/quote/XNGS:SOHU,564,DEPOSITORY_RECEIPT,SOHU,SOHU,SOHU,SOHU,SOHU COM LTD SPONSORED ADR,XNGS
6703,https://www.nyse.com/quote/XNYS:SOJC,558,PREFERRED_STOCK,SOJC,SOJC,SOJC,SOJC,SOUTHERN CO. 5.25% JR SUB NTS SR 2017B 01/12/77 USD25,XNYS
6703,https://www.nyse.com/quote/XNYS:SOJD,558,PREFERRED_STOCK,SOJD,SOJD,SOJD,SOJD,SOUTHERN CO. 4.95%JR SUB NOTES SER 2020A 30/01/2080,XNYS
6703,https://www.nyse.com/quote/XNYS:SOJE,558,PREFERRED_STOCK,SOJE,SOJE,SOJE,SOJE,SOUTHERN CO. JUNIOR SUB NTS DUE 15/10/2060 SER 2020C,XNYS
6703,https://www.nyse.com/quote/XNYS:SOJF,558,PREFERRED_STOCK,SOJF,SOJF,SOJF,SOJF,SOUTHERN CO. SER 2025A 6.50% JR SUB NT DUE 15/03/2085,XNYS
6703,https://www.nyse.com/quote/XNYS:SOL,558,DEPOSITORY_RECEIPT,SOL,SOL,SOL,SOL,EMEREN GROUP LTD SPON ADS EACH REP 10 ORD,XNYS
6703,https://www.nyse.com/quote/XNYS:SOLV,558,COMMON_STOCK,SOLV,SOLV,SOLV,SOLV,SOLVENTUM CORP,XNYS
6703,https://www.nyse.com/quote/XNYS:SON,558,COMMON_STOCK,SON,SON,SON,SON,SONOCO PRODUCTS CO,XNYS
6703,https://www.nyse.com/quote/XNGS:SOND,564,COMMON_STOCK,SOND,SOND,SOND,SOND,SONDER HOLDINGS INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SONM,564,COMMON_STOCK,SONM,SONM,SONM,SONM,SONIM TECHNOLOGIES INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SONN,564,COMMON_STOCK,SONN,SONN,SONN,SONN,SONNET BIOTHERAPEUTICS HLDGS INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SONO,564,COMMON_STOCK,SONO,SONO,SONO,SONO,SONOS INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SOPA,564,COMMON_STOCK,SOPA,SOPA,SOPA,SOPA,SOCIETY PASS INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SOPH,564,COMMON_STOCK,SOPH,SOPH,SOPH,SOPH,SOPHIA GENETICS SA,XNGS
6703,https://www.nyse.com/quote/XNYS:SOR,558,COMMON_STOCK,SOR,SOR,SOR,SOR,SOURCE CAPITAL,XNYS
6703,https://www.nyse.com/quote/XNYS:SOS,558,DEPOSITORY_RECEIPT,SOS,SOS,SOS,SOS,SOS LIMITED SPON ADS EACH REP 150 CL A ORD SHS(R/S),XNYS
6703,https://www.nyse.com/quote/XNCM:SOTK,564,COMMON_STOCK,SOTK,SOTK,SOTK,SOTK,SONO-TEK CORP,XNCM
6703,https://www.nyse.com/quote/XNYS:SOUL,558,COMMON_STOCK,SOUL,SOUL,SOUL,SOUL,SOULPOWER ACQUISITION CORP,XNYS
6703,https://www.nyse.com/quote/XNYS:SOUL.U,558,UNIT,SOUL.UN,SOUL.U,SOUL.U,SOUL.U,SOULPOWER ACQUISITION CORP UNITS (1 CL A & 1 RT),XNYS
6703,https://www.nyse.com/quote/XNMS:SOUN,564,COMMON_STOCK,SOUN,SOUN,SOUN,SOUN,SOUNDHOUND AI INC,XNMS
6703,https://www.nyse.com/quote/XNCM:SOWG,564,COMMON_STOCK,SOWG,SOWG,SOWG,SOWG,SOW GOOD INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SPAI,564,COMMON_STOCK,SPAI,SPAI,SPAI,SPAI,SAFE PRO GROUP INC,XNCM
6703,https://www.nyse.com/quote/XNYS:SPB,558,COMMON_STOCK,SPB,SPB,SPB,SPB,SPECTRUM BRANDS HOLDINGS INC,XNYS
6703,https://www.nyse.com/quote/XNCM:SPCB,564,COMMON_STOCK,SPCB,SPCB,SPCB,SPCB,SUPERCOM LTD NEW,XNCM
6703,https://www.nyse.com/quote/XNYS:SPCE,558,COMMON_STOCK,SPCE,SPCE,SPCE,SPCE,VIRGIN GALACTIC HLDGS INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SPE,558,CLOSED_END_FUND,SPE,SPE,SPE,SPE,SPECIAL OPPORTUNITIES FUND INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SPEpC,558,PREFERRED_STOCK,SPE-C,SPEpC,SPEpC,SPE/PC,SPECIAL OPPORTUNITIES FUND INC 2.75% CONVERTIBILE PREFERRED SERIES C,XNYS
6703,https://www.nyse.com/quote/XNGS:SPFI,564,COMMON_STOCK,SPFI,SPFI,SPFI,SPFI,SOUTH PLAINS FINANCIAL INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SPG,558,REIT,SPG,SPG,SPG,SPG,SIMON PROPERTY GROUP INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SPGI,558,COMMON_STOCK,SPGI,SPGI,SPGI,SPGI,S&P GLOBAL INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SPGpJ,558,PREFERRED_STOCK,SPG-J,SPGpJ,SPGpJ,SPG/PJ,SIMON PROPERTY GROUP INC 8.375% PRF SER'J' USD50,XNYS
6703,https://www.nyse.com/quote/XNYS:SPH,558,LIMITED_PARTNERSHIP,SPH,SPH,SPH,SPH,SUBURBAN PROPANE PARTNERS L.P,XNYS
6703,https://www.nyse.com/quote/XNCM:SPHL,564,COMMON_STOCK,SPHL,SPHL,SPHL,SPHL,SPRINGVIEW HOLDING LTD,XNCM
6703,https://www.nyse.com/quote/XNYS:SPHR,558,COMMON_STOCK,SPHR,SPHR,SPHR,SPHR,SPHERE ENTERTAINMENT CO,XNYS
6703,https://www.nyse.com/quote/XNYS:SPIR,558,COMMON_STOCK,SPIR,SPIR,SPIR,SPIR,SPIRE GLOBAL INC,XNYS
6703,https://www.nyse.com/quote/XNMS:SPKL,564,COMMON_STOCK,SPKL,SPKL,SPKL,SPKL,SPARK I ACQUISITION CORP,XNMS
6703,https://www.nyse.com/quote/XNMS:SPKLU,564,UNIT,SPKLU,SPKLU,SPKLU,SPKLU,SPARK I ACQUISITION CORP UNIT ORD CL A & 1/2 WT 28/09/2028,XNMS
6703,https://www.nyse.com/quote/XNYS:SPMA,558,PREFERRED_STOCK,SPMA,SPMA,SPMA,SPMA,SOUND POINT MERIDIAN CAPITAL  INC 8% SERIES A PREFERRED SHARES DUE 2029,XNYS
6703,https://www.nyse.com/quote/XNYS:SPMC,558,COMMON_STOCK,SPMC,SPMC,SPMC,SPMC,SOUND POINT MERIDIAN CAPITAL INC,XNYS
6703,https://www.nyse.com/quote/XNGS:SPNS,564,COMMON_STOCK,SPNS,SPNS,SPNS,SPNS,SAPIENS INTERNATIONAL CORP NV,XNGS
6703,https://www.nyse.com/quote/XNYS:SPNT,558,COMMON_STOCK,SPNT,SPNT,SPNT,SPNT,SIRIUSPOINT LTD,XNYS
6703,https://www.nyse.com/quote/XNYS:SPNTpB,558,PREFERRED_STOCK,SPNT-B,SPNTpB,SPNTpB,SPNT/PB,SIRIUSPOINT LTD 8% RESETTABLE FIX PFD SER B,XNYS
6703,https://www.nyse.com/quote/XNGS:SPOK,564,COMMON_STOCK,SPOK,SPOK,SPOK,SPOK,SPOK HLDGS INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SPOT,558,COMMON_STOCK,SPOT,SPOT,SPOT,SPOT,SPOTIFY TECHNOLOGY S.A.,XNYS
6703,https://www.nyse.com/quote/XNCM:SPPL,564,COMMON_STOCK,SPPL,SPPL,SPPL,SPPL,SIMPPLE LTD,XNCM
6703,https://www.nyse.com/quote/ARCX:SPPP,545,CLOSED_END_FUND,SPPP,SPPP,SPPP,SPPP,SPROTT PHYS PLATINUM & PALLADIUM,ARCX
6703,https://www.nyse.com/quote/XNYS:SPR,558,COMMON_STOCK,SPR,SPR,SPR,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,XNYS
6703,https://www.nyse.com/quote/XNCM:SPRC,564,COMMON_STOCK,SPRC,SPRC,SPRC,SPRC,SCISPARC LTD,XNCM
6703,https://www.nyse.com/quote/XNGS:SPRO,564,COMMON_STOCK,SPRO,SPRO,SPRO,SPRO,SPERO THERAPEUTICS INC,XNGS
6703,https://www.nyse.com/quote/XNYS:SPRU,558,COMMON_STOCK,SPRU,SPRU,SPRU,SPRU,SPRUCE POWER HOLDING CORPORATION,XNYS
6703,https://www.nyse.com/quote/XNMS:SPRY,564,COMMON_STOCK,SPRY,SPRY,SPRY,SPRY,ARS PHARMACEUTICALS INC,XNMS
6703,https://www.nyse.com/quote/XNGS:SPSC,564,COMMON_STOCK,SPSC,SPSC,SPSC,SPSC,SPS COMMERCE INC,XNGS
6703,https://www.nyse.com/quote/XNCM:SPT,564,COMMON_STOCK,SPT,SPT,SPT,SPT,SPROUT SOCIAL INC,XNCM
6703,https://www.nyse.com/quote/XNGS:SPTN,564,COMMON_STOCK,SPTN,SPTN,SPTN,SPTN,SPARTANNASH CO,XNGS
6703,https://www.nyse.com/quote/XNGS:SPWH,564,COMMON_STOCK,SPWH,SPWH,SPWH,SPWH,SPORTSMANS WAREHOUSE HLDGS INC,XNGS
6703,https://www.nyse.com/quote/XNMS:SPWR,564,COMMON_STOCK,SPWR,SPWR,SPWR,SPWR,COMPLETE SOLARIA INC,XNMS
6703,https://www.nyse.com/quote/XNYS:SPXC,558,COMMON_STOCK,SPXC,SPXC,SPXC,SPXC,SPX TECHNOLOGIES INC,XNYS
6703,https://www.nyse.com/quote/XNYS:SPXX,558,CLOSED_END_FUND,SPXX,SPXX,SPXX,SPXX,NUVEEN S&P 500 DYNAMIC OVERWRITE FD,XNYS
6703,https://www.nyse.com/quote/XNCM:SQFT,564,COMMON_STOCK,SQFT,SQFT,SQFT,SQFT,PRESIDIO PPTY TR INC,XNCM
6703,https://www.nyse.com/quote/XNCM:SQFTP,564,PREFERRED_STOCK,SQFTP,SQFTP,SQFTP,SQFTP,PRESIDIO PPTY TR INC CUM RED PERP PFD SER D 9.375%,XNCM
6703,https://www.nyse.com/quote/XNYS:SQM,558,DEPOSITORY_RECEIPT,SQM,SQM,SQM,SQM,SOCIEDAD QUIMICA Y MINERA DE CHILE ADS-EACH REPR 1 PRF SER'B',XNYS
6703,https://www.nyse.com/quote/XNYS:SQNS,558,DEPOSITORY_RECEIPT,SQNS,SQNS,SQNS,SQNS,SEQUANS COMMUNICATIONS SPON ADS EA REP 10 ORD SHS (POST SPLT),XNYS
